,Variable,Importance,Cluster Name
293,Subject (Read/Math),0.002897790429364333,Cluster 0
294,Subject (Read/Math),0.003974325691565528,Cluster 0
295,Subject (Read/Math),0.004559580602020996,Cluster 0
296,Subject (Read/Math),0.0023342052966096594,Cluster 0
297,Subject (Read/Math),0.0038915841743544233,Cluster 0
298,Subject (Read/Math),0.003010513553016958,Cluster 0
299,Subject (Read/Math),0.0029965259974019665,Cluster 0
300,Ozone Concentration,0.0006307058953032296,Cluster 0
301,Ozone Concentration,0.0013489955876836435,Cluster 0
302,Ozone Concentration,0.002143705075514424,Cluster 0
303,Ozone Concentration,0.003890950089253331,Cluster 0
304,Ozone Concentration,0.0028907703062047707,Cluster 0
305,Ozone Concentration,0.003998438982026009,Cluster 0
306,Ozone Concentration,0.004153532417553563,Cluster 0
307,Ozone Concentration,0.002441480739169055,Cluster 0
308,Ozone Concentration,0.0033608748865102678,Cluster 0
309,Ozone Concentration,0.0037743602286610667,Cluster 0
310,Ozone Concentration,0.0032619536759939116,Cluster 0
311,Ozone Concentration,0.0034943902286912465,Cluster 0
312,Ozone Concentration,0.0015003337958501284,Cluster 0
313,Ozone Concentration,0.001292178363422325,Cluster 0
314,Ozone Concentration,0.002829215003951613,Cluster 0
315,Ozone Concentration,0.0020865331970935097,Cluster 0
316,Ozone Concentration,0.0018465375198001288,Cluster 0
317,Ozone Concentration,0.0033699979414223424,Cluster 0
318,Ozone Concentration,0.0033346221769747775,Cluster 0
319,Ozone Concentration,0.002812344399045985,Cluster 0
320,Single-Headed Households,0.0026341569993371117,Cluster 0
321,Single-Headed Households,0.0013868550727841322,Cluster 0
322,Single-Headed Households,0.003464704403015939,Cluster 0
323,Single-Headed Households,0.0029467090257434547,Cluster 0
324,Single-Headed Households,0.0028458204907180207,Cluster 0
325,Single-Headed Households,0.00313666207560348,Cluster 0
326,Single-Headed Households,0.0019307086553305153,Cluster 0
327,Single-Headed Households,0.0030035835299231373,Cluster 0
328,Single-Headed Households,0.003419232263090599,Cluster 0
329,Single-Headed Households,0.002030955954669733,Cluster 0
330,Single-Headed Households,0.0017539459182688288,Cluster 0
331,Single-Headed Households,0.003955357896457623,Cluster 0
332,Single-Headed Households,0.0011749502726439154,Cluster 0
333,Single-Headed Households,0.0034406336291866735,Cluster 0
334,Single-Headed Households,0.003178899281881975,Cluster 0
335,Single-Headed Households,0.0017041022083148505,Cluster 0
336,Single-Headed Households,0.0032169937870784038,Cluster 0
337,Single-Headed Households,0.0033983407665727494,Cluster 0
338,Single-Headed Households,0.0016543242975962658,Cluster 0
339,Single-Headed Households,0.0018925210911648893,Cluster 0
340,Pop - Child,0.0012441189420741017,Cluster 0
341,Pop - Child,0.0009335237076154579,Cluster 0
342,Pop - Child,0.0018351248854944213,Cluster 0
343,Pop - Child,0.002341248217429537,Cluster 0
344,Pop - Child,0.0018345901245619967,Cluster 0
345,Pop - Child,0.0035058219843192573,Cluster 0
346,Pop - Child,0.003429140473776071,Cluster 0
347,Pop - Child,0.0022940118449423785,Cluster 0
348,Pop - Child,0.0028487931707146252,Cluster 0
349,Pop - Child,0.0028954416932219784,Cluster 0
350,Pop - Child,0.0012768627851730274,Cluster 0
351,Pop - Child,0.0030989444217497386,Cluster 0
352,Pop - Child,0.0034018336986728626,Cluster 0
353,Pop - Child,0.0007745124635550882,Cluster 0
354,Pop - Child,-0.0004753316010429609,Cluster 0
355,Pop - Child,0.0016978156761666696,Cluster 0
356,Pop - Child,0.002994639267038579,Cluster 0
357,Pop - Child,0.003574661215157371,Cluster 0
358,Pop - Child,0.0025091653582567375,Cluster 0
359,Pop - Child,0.0027729772373812356,Cluster 0
360,AP Enroll,0.0030481562152088193,Cluster 0
361,AP Enroll,0.0020773041699634343,Cluster 0
362,AP Enroll,0.002687432816329771,Cluster 0
363,AP Enroll,0.002222551165513731,Cluster 0
364,AP Enroll,0.0006108774122631777,Cluster 0
365,AP Enroll,0.004486362875987804,Cluster 0
366,AP Enroll,0.001534536783724283,Cluster 0
367,AP Enroll,0.0020990705762069517,Cluster 0
368,AP Enroll,0.002176960105078285,Cluster 0
369,AP Enroll,0.0008765238709114165,Cluster 0
370,AP Enroll,0.003666197444794239,Cluster 0
371,AP Enroll,0.0013935901890752556,Cluster 0
372,AP Enroll,0.001963252577374175,Cluster 0
373,AP Enroll,0.002571235307775699,Cluster 0
374,AP Enroll,0.0010046817819511222,Cluster 0
375,AP Enroll,0.0027350163984901643,Cluster 0
376,AP Enroll,0.002752650740824758,Cluster 0
377,AP Enroll,0.0025756257363351853,Cluster 0
378,AP Enroll,9.111699055019962e-05,Cluster 0
379,AP Enroll,0.0027140466990597245,Cluster 0
380,School Year,0.0022186907802914657,Cluster 0
381,School Year,0.0016731644292600212,Cluster 0
382,School Year,0.0011080991659320194,Cluster 0
383,School Year,0.0015503276694580626,Cluster 0
384,School Year,0.0009159430351404207,Cluster 0
385,School Year,0.00027033659603181714,Cluster 0
386,School Year,0.0009624479038048417,Cluster 0
387,School Year,0.0018702163827406526,Cluster 0
388,School Year,0.001475167730934701,Cluster 0
389,School Year,0.001395327285695469,Cluster 0
390,School Year,0.0009495429849215586,Cluster 0
391,School Year,0.000684533973260959,Cluster 0
392,School Year,0.0010564753447173114,Cluster 0
393,School Year,0.0005323247398937303,Cluster 0
394,School Year,0.0017515695665493158,Cluster 0
395,School Year,0.001322464423530234,Cluster 0
396,School Year,0.0015720539831827196,Cluster 0
397,School Year,0.0012541503436853674,Cluster 0
398,School Year,0.0009236416970892503,Cluster 0
399,School Year,0.0013684462496792449,Cluster 0
400,Hazardous Waste,0.001139445138532924,Cluster 0
401,Hazardous Waste,0.0018308064163071736,Cluster 0
402,Hazardous Waste,0.0018037381506951222,Cluster 0
403,Hazardous Waste,0.0009939543920759464,Cluster 0
404,Hazardous Waste,0.0006457571032146836,Cluster 0
405,Hazardous Waste,0.001196336366661499,Cluster 0
406,Hazardous Waste,0.0011633718944608074,Cluster 0
407,Hazardous Waste,0.0008253800807487277,Cluster 0
408,Hazardous Waste,0.0009093135163282806,Cluster 0
409,Hazardous Waste,0.0018752873974354767,Cluster 0
410,Hazardous Waste,0.0011681765844280267,Cluster 0
411,Hazardous Waste,0.0018244546234430503,Cluster 0
412,Hazardous Waste,0.0004862996694789956,Cluster 0
413,Hazardous Waste,0.0006763527588301566,Cluster 0
414,Hazardous Waste,0.0012081172249771566,Cluster 0
415,Hazardous Waste,0.0013626488591073072,Cluster 0
416,Hazardous Waste,0.0011637037670338968,Cluster 0
417,Hazardous Waste,0.0012293670696787995,Cluster 0
418,Hazardous Waste,0.0015511158913471546,Cluster 0
419,Hazardous Waste,0.0014374572059255852,Cluster 0
420,Grade,0.001456043035224508,Cluster 0
421,Grade,0.0006052320006351142,Cluster 0
422,Grade,0.0010440765126841223,Cluster 0
423,Grade,0.0014231103436518344,Cluster 0
424,Grade,0.00046203042726467025,Cluster 0
425,Grade,0.0008815575011796861,Cluster 0
426,Grade,0.0009692089764203882,Cluster 0
427,Grade,0.0018274415863540616,Cluster 0
428,Grade,0.0013081226406981283,Cluster 0
429,Grade,-4.036526480433178e-05,Cluster 0
430,Grade,0.0011411781943825305,Cluster 0
431,Grade,0.0014649242468588453,Cluster 0
432,Grade,0.0012205019113762372,Cluster 0
433,Grade,0.0004943046252890992,Cluster 0
434,Grade,0.0012028126343509582,Cluster 0
435,Grade,0.0016045934914132864,Cluster 0
436,Grade,0.0014099843970251102,Cluster 0
437,Grade,0.0018174335382507012,Cluster 0
438,Grade,0.000971290073201736,Cluster 0
439,Grade,0.0013162436662639276,Cluster 0
440,Median Household Income,0.0009173137405268372,Cluster 0
441,Median Household Income,-0.0006262979200263308,Cluster 0
442,Median Household Income,0.0020249357237157595,Cluster 0
443,Median Household Income,-0.0006203870982118831,Cluster 0
444,Median Household Income,0.0026259251543231388,Cluster 0
445,Median Household Income,-0.0006671020600590438,Cluster 0
446,Median Household Income,-0.0006861768561590154,Cluster 0
447,Median Household Income,0.0002989283824708089,Cluster 0
448,Median Household Income,0.0009772007701297492,Cluster 0
449,Median Household Income,0.0014687705904815607,Cluster 0
450,Median Household Income,-0.00118844693432818,Cluster 0
451,Median Household Income,0.002021029649261319,Cluster 0
452,Median Household Income,0.0037700489112565405,Cluster 0
453,Median Household Income,-0.00042084220435356645,Cluster 0
454,Median Household Income,0.004553654361622028,Cluster 0
455,Median Household Income,0.0010035502231566795,Cluster 0
456,Median Household Income,0.0029400257768960047,Cluster 0
457,Median Household Income,0.0014710517325804418,Cluster 0
458,Median Household Income,-0.001705167454248202,Cluster 0
459,Median Household Income,0.003104826328737209,Cluster 0
460,Homeownership Rate,0.000480352913300397,Cluster 0
461,Homeownership Rate,0.0010030439324518747,Cluster 0
462,Homeownership Rate,-0.00012361021232887293,Cluster 0
463,Homeownership Rate,0.0019492320679360686,Cluster 0
464,Homeownership Rate,-0.0003875466854748044,Cluster 0
465,Homeownership Rate,0.0016822931590045886,Cluster 0
466,Homeownership Rate,6.651516722178119e-05,Cluster 0
467,Homeownership Rate,0.0020052875217579924,Cluster 0
468,Homeownership Rate,0.001167149367089615,Cluster 0
469,Homeownership Rate,0.0017868280013502158,Cluster 0
470,Homeownership Rate,0.00183480547463033,Cluster 0
471,Homeownership Rate,-2.283183182327786e-05,Cluster 0
472,Homeownership Rate,0.00045345420321796226,Cluster 0
473,Homeownership Rate,0.0006101485863935219,Cluster 0
474,Homeownership Rate,0.0015755647271882278,Cluster 0
475,Homeownership Rate,0.0015997277426442746,Cluster 0
476,Homeownership Rate,3.398367245244227e-05,Cluster 0
477,Homeownership Rate,-7.288528763704782e-05,Cluster 0
478,Homeownership Rate,4.492046369997116e-05,Cluster 0
479,Homeownership Rate,0.0012377459702103133,Cluster 0
480,Pop - Scaled to District,-0.0002409381439484326,Cluster 0
481,Pop - Scaled to District,-3.9564250641443977e-05,Cluster 0
482,Pop - Scaled to District,0.00016587069238649388,Cluster 0
483,Pop - Scaled to District,-0.0004945943215647342,Cluster 0
484,Pop - Scaled to District,0.0038588332214848364,Cluster 0
485,Pop - Scaled to District,-0.0007499181551788858,Cluster 0
486,Pop - Scaled to District,0.0005145449967467464,Cluster 0
487,Pop - Scaled to District,0.0032990342278536033,Cluster 0
488,Pop - Scaled to District,0.002196328100451561,Cluster 0
489,Pop - Scaled to District,0.002694524866921122,Cluster 0
490,Pop - Scaled to District,-0.0003254149624986047,Cluster 0
491,Pop - Scaled to District,-0.0004251893289148878,Cluster 0
492,Pop - Scaled to District,-0.0026595193563221375,Cluster 0
493,Pop - Scaled to District,-0.0002648261168225474,Cluster 0
494,Pop - Scaled to District,0.004084608316073712,Cluster 0
495,Pop - Scaled to District,-0.0005361169297732893,Cluster 0
496,Pop - Scaled to District,-0.00047449346669325987,Cluster 0
497,Pop - Scaled to District,0.002380979327407551,Cluster 0
498,Pop - Scaled to District,0.00033174792402612674,Cluster 0
499,Pop - Scaled to District,0.0025277792252438314,Cluster 0
500,Commute Duration,0.0007282560383076175,Cluster 0
501,Commute Duration,0.0014822784352374052,Cluster 0
502,Commute Duration,0.0003877409879481375,Cluster 0
503,Commute Duration,0.0007605888581733167,Cluster 0
504,Commute Duration,0.0009334260221399715,Cluster 0
505,Commute Duration,8.536803634251466e-05,Cluster 0
506,Commute Duration,0.0005170987151127404,Cluster 0
507,Commute Duration,0.0008451147578879548,Cluster 0
508,Commute Duration,4.2500966834890797e-05,Cluster 0
509,Commute Duration,0.0013391201539098008,Cluster 0
510,Commute Duration,-0.00017174429643573852,Cluster 0
511,Commute Duration,0.0024581916804579107,Cluster 0
512,Commute Duration,0.001455373994923348,Cluster 0
513,Commute Duration,0.0002826834734823702,Cluster 0
514,Commute Duration,0.001596225912767757,Cluster 0
515,Commute Duration,0.0005821121696415466,Cluster 0
516,Commute Duration,0.0002630019716494125,Cluster 0
517,Commute Duration,0.00052359989218842,Cluster 0
518,Commute Duration,0.0009185103603540634,Cluster 0
519,Commute Duration,-0.000461265569757896,Cluster 0
520,Teacher Experience,9.047794651473318e-05,Cluster 0
521,Teacher Experience,9.626958865183166e-05,Cluster 0
522,Teacher Experience,0.0013267516409342095,Cluster 0
523,Teacher Experience,0.0012460478384829221,Cluster 0
524,Teacher Experience,0.0007860616939778797,Cluster 0
525,Teacher Experience,-0.003854528212640984,Cluster 0
526,Teacher Experience,0.001476773467823933,Cluster 0
527,Teacher Experience,0.003240647262297669,Cluster 0
528,Teacher Experience,-0.0005930132847488112,Cluster 0
529,Teacher Experience,-0.0005738385978183436,Cluster 0
530,Teacher Experience,-9.552316888272738e-05,Cluster 0
531,Teacher Experience,0.000769184786250543,Cluster 0
532,Teacher Experience,0.0010296760303993846,Cluster 0
533,Teacher Experience,0.0007449062781156313,Cluster 0
534,Teacher Experience,0.001910138520322513,Cluster 0
535,Teacher Experience,-0.0006646738516825623,Cluster 0
536,Teacher Experience,0.0029455711854158295,Cluster 0
537,Teacher Experience,0.0026272463034322513,Cluster 0
538,Teacher Experience,0.0007595414520173982,Cluster 0
539,Teacher Experience,0.0008908781332381821,Cluster 0
540,Adult Ed Attainment,0.0005112874697587033,Cluster 0
541,Adult Ed Attainment,4.377694269730448e-05,Cluster 0
542,Adult Ed Attainment,0.0016474840644465916,Cluster 0
543,Adult Ed Attainment,0.0005422028621402397,Cluster 0
544,Adult Ed Attainment,0.0008220501893559939,Cluster 0
545,Adult Ed Attainment,0.0003075219510724203,Cluster 0
546,Adult Ed Attainment,-0.0016982556437880048,Cluster 0
547,Adult Ed Attainment,0.00043152902189169673,Cluster 0
548,Adult Ed Attainment,0.00015582154375404222,Cluster 0
549,Adult Ed Attainment,0.0022566169945348324,Cluster 0
550,Adult Ed Attainment,0.0014297175049395872,Cluster 0
551,Adult Ed Attainment,0.00027265549570520964,Cluster 0
552,Adult Ed Attainment,0.0016699520491625375,Cluster 0
553,Adult Ed Attainment,0.0015281672547293734,Cluster 0
554,Adult Ed Attainment,-5.593875560838679e-05,Cluster 0
555,Adult Ed Attainment,0.0008450158853372525,Cluster 0
556,Adult Ed Attainment,0.0007525077892925891,Cluster 0
557,Adult Ed Attainment,0.001342117607837534,Cluster 0
558,Adult Ed Attainment,-0.0018471089844911415,Cluster 0
559,Adult Ed Attainment,-0.0007775110495144011,Cluster 0
560,Early Child Ed Centers,0.00047534801713389196,Cluster 0
561,Early Child Ed Centers,0.00027575621461917166,Cluster 0
562,Early Child Ed Centers,-0.00018309773696434384,Cluster 0
563,Early Child Ed Centers,-0.00035780180956701546,Cluster 0
564,Early Child Ed Centers,0.0003851860772483562,Cluster 0
565,Early Child Ed Centers,-0.00026999086013479445,Cluster 0
566,Early Child Ed Centers,0.0012819584972540987,Cluster 0
567,Early Child Ed Centers,0.00029929479963408667,Cluster 0
568,Early Child Ed Centers,0.0009341868729897396,Cluster 0
569,Early Child Ed Centers,9.543095273700786e-05,Cluster 0
570,Early Child Ed Centers,0.0008695191007160874,Cluster 0
571,Early Child Ed Centers,0.00038639876948687313,Cluster 0
572,Early Child Ed Centers,-0.00013919558597508264,Cluster 0
573,Early Child Ed Centers,0.0015983100497327651,Cluster 0
574,Early Child Ed Centers,-0.0002252267247044859,Cluster 0
575,Early Child Ed Centers,0.0009108634165051477,Cluster 0
576,Early Child Ed Centers,0.000687526175461306,Cluster 0
577,Early Child Ed Centers,0.0015362837019208264,Cluster 0
578,Early Child Ed Centers,0.0006736268041596105,Cluster 0
579,Early Child Ed Centers,0.0006425466155959292,Cluster 0
580,Cluster ID,0.0,Cluster 0
581,Cluster ID,0.0,Cluster 0
582,Cluster ID,0.0,Cluster 0
583,Cluster ID,0.0,Cluster 0
584,Cluster ID,0.0,Cluster 0
585,Cluster ID,0.0,Cluster 0
586,Cluster ID,0.0,Cluster 0
587,Cluster ID,0.0,Cluster 0
588,Cluster ID,0.0,Cluster 0
589,Cluster ID,0.0,Cluster 0
590,Cluster ID,0.0,Cluster 0
591,Cluster ID,0.0,Cluster 0
592,Cluster ID,0.0,Cluster 0
593,Cluster ID,0.0,Cluster 0
594,Cluster ID,0.0,Cluster 0
595,Cluster ID,0.0,Cluster 0
596,Cluster ID,0.0,Cluster 0
597,Cluster ID,0.0,Cluster 0
598,Cluster ID,0.0,Cluster 0
599,Cluster ID,0.0,Cluster 0
600,COI Year,0.0,Cluster 0
601,COI Year,0.0,Cluster 0
602,COI Year,0.0,Cluster 0
603,COI Year,0.0,Cluster 0
604,COI Year,0.0,Cluster 0
605,COI Year,0.0,Cluster 0
606,COI Year,0.0,Cluster 0
607,COI Year,0.0,Cluster 0
608,COI Year,0.0,Cluster 0
609,COI Year,0.0,Cluster 0
610,COI Year,0.0,Cluster 0
611,COI Year,0.0,Cluster 0
612,COI Year,0.0,Cluster 0
613,COI Year,0.0,Cluster 0
614,COI Year,0.0,Cluster 0
615,COI Year,0.0,Cluster 0
616,COI Year,0.0,Cluster 0
617,COI Year,0.0,Cluster 0
618,COI Year,0.0,Cluster 0
619,COI Year,0.0,Cluster 0
620,Early Child Ed Enroll,0.0009921664302292577,Cluster 0
621,Early Child Ed Enroll,-0.0003608741195925136,Cluster 0
622,Early Child Ed Enroll,2.314433076200384e-05,Cluster 0
623,Early Child Ed Enroll,-0.00046490820852174153,Cluster 0
624,Early Child Ed Enroll,-0.0006994737962725539,Cluster 0
625,Early Child Ed Enroll,-0.00019522801737492657,Cluster 0
626,Early Child Ed Enroll,0.00020821266247028625,Cluster 0
627,Early Child Ed Enroll,-0.0005618757901864058,Cluster 0
628,Early Child Ed Enroll,-0.0005513588784393786,Cluster 0
629,Early Child Ed Enroll,-0.0009992375988974178,Cluster 0
630,Early Child Ed Enroll,-0.0005148739246596534,Cluster 0
631,Early Child Ed Enroll,0.0010467437831399584,Cluster 0
632,Early Child Ed Enroll,-0.0008769695375823172,Cluster 0
633,Early Child Ed Enroll,-0.0003195599417610273,Cluster 0
634,Early Child Ed Enroll,0.0006541968906361717,Cluster 0
635,Early Child Ed Enroll,-0.0006037166522631088,Cluster 0
636,Early Child Ed Enroll,0.0006572338093197017,Cluster 0
637,Early Child Ed Enroll,-0.0014926935239641947,Cluster 0
638,Early Child Ed Enroll,0.00047345114408381406,Cluster 0
639,Early Child Ed Enroll,-0.00034970165545455956,Cluster 0
640,Healthy Food Access,-0.0004034558217126394,Cluster 0
641,Healthy Food Access,0.0004538820827978407,Cluster 0
642,Healthy Food Access,0.0001412897096030319,Cluster 0
643,Healthy Food Access,-6.771306894037821e-05,Cluster 0
644,Healthy Food Access,-0.0005725734147673522,Cluster 0
645,Healthy Food Access,0.00014597694037266074,Cluster 0
646,Healthy Food Access,-7.442803871648973e-05,Cluster 0
647,Healthy Food Access,1.988349226289543e-05,Cluster 0
648,Healthy Food Access,0.00033462692728636334,Cluster 0
649,Healthy Food Access,0.0006693245337971998,Cluster 0
650,Healthy Food Access,0.00019385783975589543,Cluster 0
651,Healthy Food Access,-0.0011505266749415322,Cluster 0
652,Healthy Food Access,-0.0010771054789469048,Cluster 0
653,Healthy Food Access,-0.0002844009363435207,Cluster 0
654,Healthy Food Access,-0.002302780606878052,Cluster 0
655,Healthy Food Access,-0.0008802776048673078,Cluster 0
656,Healthy Food Access,-0.0006812840359435857,Cluster 0
657,Healthy Food Access,0.0008899340316704807,Cluster 0
658,Healthy Food Access,-0.0004335960591616006,Cluster 0
659,Healthy Food Access,-0.0007086490775806142,Cluster 0
660,Pop - Total,-0.002076197007411018,Cluster 0
661,Pop - Total,-1.4849985790710285e-05,Cluster 0
662,Pop - Total,-0.0020877225699749147,Cluster 0
663,Pop - Total,-0.0010812093284945368,Cluster 0
664,Pop - Total,-9.066506682808839e-05,Cluster 0
665,Pop - Total,-0.0009602521893412597,Cluster 0
666,Pop - Total,-0.00032918491609057465,Cluster 0
667,Pop - Total,-0.0007783096023417091,Cluster 0
668,Pop - Total,-0.003720864830036308,Cluster 0
669,Pop - Total,-0.0024976713647817395,Cluster 0
670,Pop - Total,-0.0004940307026614077,Cluster 0
671,Pop - Total,-0.0019563297211999675,Cluster 0
672,Pop - Total,-0.0013551544678589433,Cluster 0
673,Pop - Total,-0.0003467160062231578,Cluster 0
674,Pop - Total,-0.000709028288536695,Cluster 0
675,Pop - Total,0.0007052400475511256,Cluster 0
676,Pop - Total,-0.002966010611314629,Cluster 0
677,Pop - Total,0.00014202550101305444,Cluster 0
678,Pop - Total,-0.0011899862209799883,Cluster 0
679,Pop - Total,-0.0006411546349749386,Cluster 0
680,High-Quality Early Child Ed,-0.0006961614064625588,Cluster 0
681,High-Quality Early Child Ed,-0.0016766190494719169,Cluster 0
682,High-Quality Early Child Ed,-0.0005007091230410099,Cluster 0
683,High-Quality Early Child Ed,-0.001737291155383125,Cluster 0
684,High-Quality Early Child Ed,-0.001090562244834281,Cluster 0
685,High-Quality Early Child Ed,-0.0005443665914759421,Cluster 0
686,High-Quality Early Child Ed,-0.0003034252782752045,Cluster 0
687,High-Quality Early Child Ed,-0.001198376141646973,Cluster 0
688,High-Quality Early Child Ed,-0.0016664994864773464,Cluster 0
689,High-Quality Early Child Ed,-0.00044195559338788826,Cluster 0
690,High-Quality Early Child Ed,-0.0013260922031107514,Cluster 0
691,High-Quality Early Child Ed,-0.0010114376436889394,Cluster 0
692,High-Quality Early Child Ed,-0.0012746014056054245,Cluster 0
693,High-Quality Early Child Ed,-0.0017602328293392366,Cluster 0
694,High-Quality Early Child Ed,-0.0007775198802675298,Cluster 0
695,High-Quality Early Child Ed,-0.0019969972440723183,Cluster 0
696,High-Quality Early Child Ed,-0.0018459227021654367,Cluster 0
697,High-Quality Early Child Ed,-0.0019137483988627135,Cluster 0
698,High-Quality Early Child Ed,-0.0016551153136450392,Cluster 0
699,High-Quality Early Child Ed,-0.00036086413248470617,Cluster 0
700,Poverty Rate,-0.001959159258607346,Cluster 0
701,Poverty Rate,-0.0010914141953232148,Cluster 0
702,Poverty Rate,-0.0017409229070082244,Cluster 0
703,Poverty Rate,-0.0006077558924307835,Cluster 0
704,Poverty Rate,-0.0010356931001865854,Cluster 0
705,Poverty Rate,-0.0013867348168830063,Cluster 0
706,Poverty Rate,-0.0013877329670057836,Cluster 0
707,Poverty Rate,-0.000669324594748999,Cluster 0
708,Poverty Rate,-0.002933768924154312,Cluster 0
709,Poverty Rate,-0.0019443067882805032,Cluster 0
710,Poverty Rate,-0.0018980666138944668,Cluster 0
711,Poverty Rate,-0.00033280580046979313,Cluster 0
712,Poverty Rate,-0.0008168770082268573,Cluster 0
713,Poverty Rate,-0.0007789036117031856,Cluster 0
714,Poverty Rate,-0.0015128720470041213,Cluster 0
715,Poverty Rate,3.626339952855773e-05,Cluster 0
716,Poverty Rate,-0.0007479211776487693,Cluster 0
717,Poverty Rate,-0.0016603045424707918,Cluster 0
718,Poverty Rate,-0.0010299789641032842,Cluster 0
719,Poverty Rate,-0.0015749722485399742,Cluster 0
720,Green Space Access,-0.0028910160566353316,Cluster 0
721,Green Space Access,-0.0020393903508679756,Cluster 0
722,Green Space Access,-0.0045812529831846804,Cluster 0
723,Green Space Access,-0.0041457900239464385,Cluster 0
724,Green Space Access,-0.003948929893518027,Cluster 0
725,Green Space Access,-0.0024927281907763943,Cluster 0
726,Green Space Access,-0.0042703306050631,Cluster 0
727,Green Space Access,-0.004013266933084791,Cluster 0
728,Green Space Access,-0.00305750861696652,Cluster 0
729,Green Space Access,-0.003823896775345781,Cluster 0
730,Green Space Access,-0.0026654389885976126,Cluster 0
731,Green Space Access,-0.004004785972180791,Cluster 0
732,Green Space Access,-0.002534335636845353,Cluster 0
733,Green Space Access,-0.002938008937711456,Cluster 0
734,Green Space Access,-0.004154033842011184,Cluster 0
735,Green Space Access,-0.0024434135559331382,Cluster 0
736,Green Space Access,-0.003571562265186734,Cluster 0
737,Green Space Access,-0.004860219776787633,Cluster 0
738,Green Space Access,-0.003666975636446801,Cluster 0
739,Green Space Access,-0.003984388349290713,Cluster 0
0,School Poverty,0.2577503517894154,Cluster 1
1,School Poverty,0.26610213189145626,Cluster 1
2,School Poverty,0.25887082982044807,Cluster 1
3,School Poverty,0.25556183469081417,Cluster 1
4,School Poverty,0.26247340087104376,Cluster 1
5,School Poverty,0.26794324929398994,Cluster 1
6,School Poverty,0.26826748144576407,Cluster 1
7,School Poverty,0.2804313420909871,Cluster 1
8,School Poverty,0.28066668784629545,Cluster 1
9,School Poverty,0.2594816112388645,Cluster 1
10,School Poverty,0.26948781281537526,Cluster 1
11,School Poverty,0.26937174457752555,Cluster 1
12,School Poverty,0.27044182670302463,Cluster 1
13,School Poverty,0.27856404439313354,Cluster 1
14,School Poverty,0.25973579458240725,Cluster 1
15,School Poverty,0.25980428330647576,Cluster 1
16,School Poverty,0.27564073696294034,Cluster 1
17,School Poverty,0.25779805687035295,Cluster 1
18,School Poverty,0.27137599724468064,Cluster 1
19,School Poverty,0.27815427368330525,Cluster 1
20,Adult Ed Attainment,0.086184470458883,Cluster 1
21,Adult Ed Attainment,0.07781984561237099,Cluster 1
22,Adult Ed Attainment,0.0835610778181971,Cluster 1
23,Adult Ed Attainment,0.08420241348943747,Cluster 1
24,Adult Ed Attainment,0.08293214211185518,Cluster 1
25,Adult Ed Attainment,0.08383984030875358,Cluster 1
26,Adult Ed Attainment,0.0840873116376123,Cluster 1
27,Adult Ed Attainment,0.0820649386188329,Cluster 1
28,Adult Ed Attainment,0.09082853880384023,Cluster 1
29,Adult Ed Attainment,0.07752765591092836,Cluster 1
30,Adult Ed Attainment,0.08015575712801082,Cluster 1
31,Adult Ed Attainment,0.08513915520974769,Cluster 1
32,Adult Ed Attainment,0.08207745986382597,Cluster 1
33,Adult Ed Attainment,0.08232936702434435,Cluster 1
34,Adult Ed Attainment,0.08182784415050726,Cluster 1
35,Adult Ed Attainment,0.0865516736928319,Cluster 1
36,Adult Ed Attainment,0.08980062515256948,Cluster 1
37,Adult Ed Attainment,0.08455915405407732,Cluster 1
38,Adult Ed Attainment,0.0861498961079431,Cluster 1
39,Adult Ed Attainment,0.08849661692467181,Cluster 1
40,3rd Grade Reading Proficiency,0.037629824347190755,Cluster 1
41,3rd Grade Reading Proficiency,0.039141680478544605,Cluster 1
42,3rd Grade Reading Proficiency,0.029180752176033553,Cluster 1
43,3rd Grade Reading Proficiency,0.036938741780004336,Cluster 1
44,3rd Grade Reading Proficiency,0.035674335142097724,Cluster 1
45,3rd Grade Reading Proficiency,0.0381059275983352,Cluster 1
46,3rd Grade Reading Proficiency,0.040311343796176735,Cluster 1
47,3rd Grade Reading Proficiency,0.03861506085037281,Cluster 1
48,3rd Grade Reading Proficiency,0.033261799257004454,Cluster 1
49,3rd Grade Reading Proficiency,0.035320681369003126,Cluster 1
50,3rd Grade Reading Proficiency,0.039281469587643336,Cluster 1
51,3rd Grade Reading Proficiency,0.03531315280866887,Cluster 1
52,3rd Grade Reading Proficiency,0.032204040605314344,Cluster 1
53,3rd Grade Reading Proficiency,0.03332350395006278,Cluster 1
54,3rd Grade Reading Proficiency,0.03848317299706361,Cluster 1
55,3rd Grade Reading Proficiency,0.03828389165436297,Cluster 1
56,3rd Grade Reading Proficiency,0.038432797245856576,Cluster 1
57,3rd Grade Reading Proficiency,0.0318391958653903,Cluster 1
58,3rd Grade Reading Proficiency,0.034870252776365684,Cluster 1
59,3rd Grade Reading Proficiency,0.040854949901019566,Cluster 1
60,3rd Grade Math Proficiency,0.03340133083406538,Cluster 1
61,3rd Grade Math Proficiency,0.030308499935057465,Cluster 1
62,3rd Grade Math Proficiency,0.026696597738099737,Cluster 1
63,3rd Grade Math Proficiency,0.029407561138428018,Cluster 1
64,3rd Grade Math Proficiency,0.03317673538470334,Cluster 1
65,3rd Grade Math Proficiency,0.03474927483556678,Cluster 1
66,3rd Grade Math Proficiency,0.034670958096978954,Cluster 1
